場所,R,馬番,馬名,騎手名,騎手妙味度_1,騎手妙味度_2,騎手妙味度_3,騎手妙味度_4,騎手妙味度_5,騎手妙味度_6,騎手妙味度,騎手妙味度順位
福島,1,1,ラインアルテミス,武藤雅　,89.0,94.0,99.0,94.0,94.0,,94.0,14.0
福島,1,2,バレドラパン,丸山元気,94.0,98.0,95.0,96.0,94.0,,95.4,13.0
福島,1,3,トゥーザムーン,横山琉人,102.0,93.0,103.0,106.0,97.0,,100.2,8.0
福島,1,4,メイショウバスク,荻野琢真,198.0,125.0,104.0,101.0,112.0,,128.0,1.0
福島,1,5,ネバーランドリーム,石田拓郎,126.0,108.0,95.0,93.0,90.0,,102.4,6.0
福島,1,6,ミサビスケッツ,菱田裕二,113.0,101.0,107.0,102.0,104.0,,105.4,5.0
福島,1,7,フロルドラーダ,中井裕二,66.0,83.0,107.0,94.0,95.0,,89.0,15.0
福島,1,8,ラヴスティンガー,秋山稔樹,114.0,105.0,108.0,107.0,107.0,,108.2,3.0
福島,1,9,ナムラペルル,佐々木大,89.0,102.0,101.0,98.0,104.0,,98.8,11.0
福島,1,10,アオイアイ,菊沢一樹,115.0,115.0,108.0,106.0,108.0,,110.4,2.0
福島,1,11,ニーケアイリス,斎藤新　,98.0,102.0,102.0,97.0,102.0,,100.2,8.0
福島,1,12,リュウゼツラン,丹内祐次,94.0,102.0,100.0,107.0,104.0,,101.4,7.0
福島,1,13,アップライト,杉原誠人,95.0,95.0,93.0,103.0,103.0,,97.8,12.0
福島,1,14,シーザサンライズ,古川奈穂,132.0,89.0,94.0,90.0,92.0,,99.4,10.0
福島,1,15,エルバステラ,三浦皇成,115.0,108.0,104.0,102.0,104.0,,106.6,4.0
福島,2,1,ルブリアン,柴田裕一,45.0,91.0,69.0,104.0,82.0,,78.2,13.0
福島,2,2,クィーンルージュ,菱田裕二,113.0,101.0,100.0,103.0,104.0,,104.2,7.0
福島,2,3,キョウエイレッド,遠藤汰月,,,,,,,,
福島,2,4,ノーブルオリンポス,武藤雅　,89.0,94.0,82.0,88.0,94.0,,89.4,12.0
福島,2,5,アタリダイキチ,上里直汰,,,,,,,,
福島,2,6,ロアヴィヴィエンヌ,菊沢一樹,115.0,115.0,110.0,112.0,108.0,,112.0,3.0
福島,2,7,パリコレジェンヌ,田口貫太,82.0,96.0,99.0,103.0,102.0,,96.4,10.0
福島,2,8,フランシナテソーロ,佐々木大,89.0,102.0,103.0,106.0,104.0,,100.8,8.0
福島,2,9,アッケシ,橋木太希,147.0,88.0,163.0,119.0,55.0,,114.4,2.0
福島,2,10,サンタアニタ,斎藤新　,98.0,102.0,98.0,103.0,102.0,,100.6,9.0
福島,2,11,ラクスノカミカザリ,水沼元輝,58.0,90.0,54.0,83.0,87.0,,74.4,14.0
福島,2,12,ブロンドエール,亀田温心,125.0,95.0,103.0,100.0,106.0,,105.8,5.0
福島,2,13,フィオーレ,荻野琢真,198.0,125.0,122.0,130.0,112.0,,137.4,1.0
