場所,R,馬番,馬名,調教師名,調教師妙味度_1,調教師妙味度_2,調教師妙味度_3,調教師妙味度_4,調教師妙味度_5,調教師妙味度_6,調教師妙味度_7,調教師妙味度_8,調教師妙味度,調教師妙味度順位
新潟,1,1,ダイユウボンバー,松永康利,82.0,99.0,95.0,105.0,95.0,93.0,,,94.833,12.0
新潟,1,2,コナベイション,伊藤圭三,84.0,95.0,87.0,103.0,101.0,99.0,,,94.833,12.0
新潟,1,3,ペイシャアーサー,本間忍　,105.0,92.0,95.0,87.0,97.0,105.0,,,96.833,11.0
新潟,1,4,エイシンパンタレイ,中尾秀正,139.0,98.0,103.0,104.0,106.0,98.0,,,108.0,3.0
新潟,1,5,シュパネントパール,河嶋宏樹,80.0,143.0,106.0,148.0,121.0,98.0,,,116.0,2.0
新潟,1,6,ムーンアイドル,高柳瑞樹,114.0,95.0,99.0,95.0,95.0,93.0,97.0,90.0,97.25,9.0
新潟,1,7,ダブルスチール,石栗龍彦,111.0,98.0,97.0,101.0,111.0,113.0,124.0,266.0,127.625,1.0
新潟,1,8,オーシンブーケ,斎藤誠　,98.0,109.0,97.0,103.0,109.0,99.0,,,102.5,5.0
新潟,1,9,ルナプローブ,小手川準,134.0,98.0,78.0,90.0,99.0,101.0,101.0,76.0,97.125,10.0
新潟,1,10,メイショウマチルダ,鈴木孝志,101.0,91.0,86.0,98.0,92.0,88.0,,,92.667,14.0
新潟,1,11,アンビシャスヨシノ,吉田直弘,109.0,93.0,92.0,101.0,105.0,97.0,,,99.5,7.0
新潟,1,12,ミズイロホルトゥス,金成貴史,90.0,107.0,96.0,101.0,101.0,100.0,,,99.167,8.0
新潟,1,13,ショウナンバシリス,尾関知人,92.0,92.0,93.0,88.0,85.0,87.0,98.0,80.0,89.375,16.0
新潟,1,14,キタノブリッジ,羽月友彦,85.0,101.0,97.0,98.0,96.0,99.0,84.0,72.0,91.5,15.0
新潟,1,15,メイショウハボマイ,本田優　,115.0,84.0,99.0,98.0,99.0,115.0,110.0,94.0,101.75,6.0
